DensityFile,DensityFolder,Time,Lon,Lat,SnowThickness,Freeboard,IceThickness,MinDepth,MaxDepth,LabTemperature,DensitySalinity,Density,DensityDepth,InterpolatedSalinity,InterpolatedTemperature,SalinityFile,TemperatureFile,SalinityIceThickness,TemperatureIceThickness
JC3_2022_P7_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,02-Mar-2022 08:10:00,29.47693,82.04626,0.11,-0.015,0.34,0.25,0.3,21.7,3.8,916.8126171,0.275,4.58125,-3.2240625,JC3_2022_P7_main_salinity.csv,JC3_2022_P7_main_temperature.csv,0.33,0.375
JC3_2022_P7_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,02-Mar-2022 08:10:00,29.47693,82.04626,0.11,-0.015,0.34,0.3,0.34,22,5.9,914.2074187,0.32,4.9,-2.4,JC3_2022_P7_main_salinity.csv,JC3_2022_P7_main_temperature.csv,0.33,0.375
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0,0.05,24.1,7.4,888.0265616,0.025,7.0935,-5.27,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.05,0.1,23.8,5.6,904.227618,0.075,7.00725,-5.07,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.1,0.15,21.8,4.8,910.1555666,0.125,7.56125,-4.87,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.15,0.2,21.5,5,914.7739514,0.175,5.26966666666667,-4.655,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.2,0.25,23.3,4.3,916.6414933,0.225,5.12766666666667,-4.44,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.25,0.3,22.7,4.1,907.8470804,0.275,5.2715,-4.14,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.3,0.35,21.4,4.2,909.9612097,0.325,5.4845,-3.84,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.35,0.4,21.4,4.2,910.6992429,0.375,5.549375,-3.5,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.4,0.44,23,3.8,913.6407801,0.42,5.5973,-3.194,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.44,0.48,23.3,3.6,962.2140717,0.46,5.40654545454545,-2.89866666666667,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
JC3_2022_Sice-K _main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,07-Mar-2022 08:50:00,29.27245,80.12006,0.19,0,0.51,0.48,0.52,22.5,4,961.7764944,0.5,5.2,-2.6,JC3_2022_Sice-K_main_salinity.csv,JC3_2022_Sice-K_main_temperature.csv,0.54,0.495
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0,0.05,20.6,6.3,900.5121998,0.025,8.65458937198068,-5.30086956521739,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.05,0.1,20.6,7,902.9590442,0.075,7.37826086956522,-5.10260869565217,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.1,0.15,20.7,6.1,911.9491114,0.125,5.16086956521739,-4.90434782608696,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.15,0.2,20.4,4.5,913.0006666,0.175,4.39130434782609,-4.7545652173913,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.2,0.25,20.4,3.9,912.5707714,0.225,4.19275362318841,-4.60586956521739,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.25,0.3,20.6,5.3,912.0915392,0.275,4.11304347826087,-4.36195652173913,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.3,0.355,20.9,4.9,916.1764152,0.3275,4.16326086956522,-4.10173913043478,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.355,0.4,20.7,5.1,916.9,0.3775,4.24434782608696,-3.60782608695652,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.4,0.45,21,4.5,916.86147,0.425,4.42608695652174,-3.13695652173913,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.45,0.5,20.7,4.6,917.3668451,0.475,4.62173913043478,-2.77891304347826,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.5,0.55,20.9,3.7,917.8285818,0.525,4.86086956521739,-2.43195652173913,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_M2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,20-Mar-2021 07:00:00,32.093839,79.687412,0.165,0,0.58,0.55,0.6,20.9,5.4,918.7442684,0.575,5.1,-1.5,Q1_2021_M2_main_salinity.csv,Q1_2021_M2_main_temperature.csv,0.59,0.57
Q1_2021_NLEG6_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,08-Mar-2021 08:51:00,34.014019,78.507708,0.08,0.02,0.43,0,0.07,NaN,NaN,913.150154,0.035,10.0656790123457,-9.18888888888889,Q1_2021_NLEG6_main_salinity.csv,Q1_2021_NLEG6_main_temperature.csv,0.41,0.43
Q1_2021_NLEG6_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,08-Mar-2021 08:51:00,34.014019,78.507708,0.08,0.02,0.43,0.07,0.14,NaN,NaN,917.9072464,0.105,6.04814814814815,-7.86666666666667,Q1_2021_NLEG6_main_salinity.csv,Q1_2021_NLEG6_main_temperature.csv,0.41,0.43
Q1_2021_NLEG6_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,08-Mar-2021 08:51:00,34.014019,78.507708,0.08,0.02,0.43,0.14,0.21,NaN,NaN,915.7416993,0.175,6.61358024691358,-6.54444444444445,Q1_2021_NLEG6_main_salinity.csv,Q1_2021_NLEG6_main_temperature.csv,0.41,0.43
Q1_2021_NLEG6_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,08-Mar-2021 08:51:00,34.014019,78.507708,0.08,0.02,0.43,0.21,0.28,NaN,NaN,917.17639,0.245,5.28320987654321,-5.19012345679012,Q1_2021_NLEG6_main_salinity.csv,Q1_2021_NLEG6_main_temperature.csv,0.41,0.43
Q1_2021_NLEG6_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,08-Mar-2021 08:51:00,34.014019,78.507708,0.08,0.02,0.43,0.28,0.33,NaN,NaN,917.2040392,0.305,4.82493827160494,-3.99382716049383,Q1_2021_NLEG6_main_salinity.csv,Q1_2021_NLEG6_main_temperature.csv,0.41,0.43
Q1_2021_NLEG6_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,08-Mar-2021 08:51:00,34.014019,78.507708,0.08,0.02,0.43,0.33,0.38,NaN,NaN,916.7753142,0.355,5.57530864197531,-3.32962962962963,Q1_2021_NLEG6_main_salinity.csv,Q1_2021_NLEG6_main_temperature.csv,0.41,0.43
Q1_2021_NLEG6_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,08-Mar-2021 08:51:00,34.014019,78.507708,0.08,0.02,0.43,0.38,0.43,NaN,NaN,917.4226792,0.405,8.1,-2.7,Q1_2021_NLEG6_main_salinity.csv,Q1_2021_NLEG6_main_temperature.csv,0.41,0.43
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0,0.07,NaN,NaN,880.8125,0.035,7.26453488372093,-4.05523255813953,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.07,0.14,NaN,NaN,904.634465,0.105,7.04186046511628,-4.6656976744186,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.14,0.21,NaN,NaN,906.8921431,0.175,6.89709302325581,-4.86191860465116,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.21,0.28,NaN,NaN,907.6144797,0.245,7.79127906976744,-4.55668604651163,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.28,0.35,NaN,NaN,908.2701336,0.315,6.54593023255814,-3.57209302325581,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.35,0.42,NaN,NaN,897.5196281,0.385,5.56511627906977,-3.01418604651163,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.42,0.495,NaN,NaN,908.9018191,0.4575,4.85610465116279,-2.86244186046512,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.495,0.56,NaN,NaN,915.1161114,0.5275,4.5,-2.65988372093023,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.56,0.63,NaN,NaN,911.8828258,0.595,4.5,-2.42441860465116,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.63,0.7,NaN,NaN,911.8308302,0.665,4.59186046511628,-2.61976744186047,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.7,0.76,NaN,NaN,903.4388201,0.73,4.7,-2.68372093023256,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.76,0.84,NaN,NaN,893.23998,0.8,4.7,-2.07325581395349,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.84,0.91,NaN,NaN,905.4871806,0.875,4.37151162790698,-1.8,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.91,0.98,NaN,NaN,901.9084424,0.945,4.16104651162791,-1.8,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,0.98,1.05,NaN,NaN,897.9241629,1.015,4.02674418604651,-1.73982558139535,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,1.05,1.12,NaN,NaN,881.2366267,1.085,3.58720930232558,-1.7,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,1.12,1.19,NaN,NaN,875.2505292,1.155,3.03023255813953,-1.7,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,1.19,1.255,NaN,NaN,888.4925807,1.2225,3.31656976744186,-1.86453488372093,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P2_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,07-Mar-2021 09:25:00,33.93323333,77.50383333,0.21,0.05,1.33,1.255,1.325,NaN,NaN,893.4730926,1.29,4.8,-2.1,Q1_2021_P2_main_salinity.csv,Q1_2021_P2_main_temperature.csv,0.695,1.125
Q1_2021_P4_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.162,0,0.47,0,0.07,21.1,14.7,898.3055905,0.035,6.15733333333333,-6.48572222222222,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.162,0,0.47,0.07,0.14,21.6,6.5,916.6600939,0.105,3.834,-5.70716666666667,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.162,0,0.47,0.14,0.21,21.4,7.2,913.7829507,0.175,3.67,-5.0325,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.162,0,0.47,0.21,0.28,22.2,6.8,911.7075809,0.245,4.26333333333333,-4.3955,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.162,0,0.47,0.28,0.35,20.6,5.4,914.3129585,0.315,4.984,-3.7585,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.162,0,0.47,0.35,0.42,21.2,4.6,915.8281094,0.385,5.19111111111111,-3.1215,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.162,0,0.47,0.42,0.48,20.6,6.6,916.9115313,0.45,7,-2.5,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_ramses_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.13,0.01,0.58,0,0.07,NaN,NaN,866.2970346,0.035,6.4916814159292,-6.56495575221239,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_ramses_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.13,0.01,0.58,0.07,0.14,NaN,NaN,904.2588327,0.105,4.24433628318584,-5.94486725663717,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_ramses_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.13,0.01,0.58,0.14,0.21,NaN,NaN,909.8282169,0.175,3.6,-5.35663716814159,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
Q1_2021_P4_ramses_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\Q1-2021_v2.0\Q1-2021_v2.0\density\processed_qc,11-Mar-2021 07:00:00,33.615917,79.770817,0.13,0.01,0.58,0.21,0.28,NaN,NaN,904.3732737,0.245,3.79884955752212,-4.84929203539823,Q1_2021_P4_main_salinity.csv,Q1_2021_P4_main_temperature.csv,0.495,0.49
